Session;Académie;Sexe;Statut du candidat;Voie;Série;Diplôme spécialité;Nombre d'inscrits;Nombre de présents;Nombre d'admis au 1er groupe;Nombre de refusés au 1er groupe;Nombre d'ajournés, passant les épreuves du 2nd groupe;Nombre d'admis à l'issue du 2nd groupe;Nombre de refusés à l'issue du 2nd groupe;Nombre d'admis totaux;Nombre d'admis avec mention TB avec les félicitations du jury;Nombre d'admis avec mention TB sans les félicitations du jury;Nombre d'admis avec mention B;Nombre d'admis avec mention AB;Nombre d'admis sans mention;Nombre de refusés totaux
2021;REIMS;FILLES;ENSEIGNEMENT A DISTANCE;BAC GENERAL;GENERALE;BAC GENE 10019 BAC GENERAL;15.0;15.0;13.0;2.0;0.0;0.0;0.0;13.0;0.0;1.0;4.0;4.0;4.0;2.0
2021;REIMS;FILLES;ENSEIGNEMENT A DISTANCE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33003 ACC.SOINS-S.PERS. OPT.A DOMICILE;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2021;REIMS;FILLES;ENSEIGNEMENT A DISTANCE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33004 ACC.SOINS-S.PERS. OPT.EN STRUCTUR;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021;REIMS;FILLES;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23205 INTERV. SUR PATRIMOINE BATI OPT.A;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2021;REIMS;FILLES;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23304 AMENAGEMENT FINITION BATIMENT;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2021;REIMS;FILLES;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 30001 GESTION-ADMINISTRATION;13.0;13.0;13.0;0.0;0.0;0.0;0.0;13.0;0.0;6.0;2.0;4.0;1.0;0.0
2021;REIMS;FILLES;INDIVIDUEL;BAC GENERAL;GENERALE;BAC GENE 10019 BAC GENERAL;23.0;20.0;6.0;10.0;4.0;3.0;1.0;9.0;0.0;0.0;0.0;1.0;8.0;11.0
2021;REIMS;FILLES;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21211 COND GEST ENTR HIPPIQUE;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0
2021;REIMS;FILLES;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 30001 GESTION-ADMINISTRATION;4.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0
2021;REIMS;FILLES;INDIVIDUEL;BAC TECHNOLOGIQUE;STAV;BAC STAV AGRONOMIE ALIM ENV TERRITOI;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021;REIMS;FILLES;INDIVIDUEL;BAC TECHNOLOGIQUE;STI2D;BAC STI2D SYSTÈME D'INFORMATION  ET NUMERIQUE;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2021;REIMS;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21113 CGEVV;5.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;4.0;0.0
2021;REIMS;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21210 COND GEST ENTR CANIN ET FELIN;10.0;10.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;6.0;4.0;0.0
2021;REIMS;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21302 GEST MILIEUX NATURELS FAUNE;5.0;4.0;3.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;2.0;1.0
2021;REIMS;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BACPRO 20002 ETUD.DEFINITION PRDTS INDUSTRIEL;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2021;REIMS;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23005 TECHN. ETUDES BAT B ASSIST.ARCHI.;4.0;4.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;1.0;2.0;0.0;0.0
2021;REIMS;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25214 MAINT.VEHIC.OPTA VOIT.PARTICUL.;7.0;7.0;5.0;1.0;1.0;0.0;1.0;5.0;0.0;0.0;3.0;0.0;2.0;2.0
2021;REIMS;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25219 MAINT.MATERIELS OPT.A AGRICOLES;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2021;REIMS;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25220 MAINT.MATERIELS OPT.B TP MANUT.;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2021;REIMS;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES AGRI;BAC PRO AG 33002 SERV PERS TERRIT;104.0;103.0;100.0;3.0;0.0;0.0;0.0;100.0;0.0;3.0;16.0;44.0;37.0;3.0
2021;REIMS;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 32208 REAL.PR.IMPR.PLURI.OPTB.PR.IMPR.;3.0;3.0;2.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;1.0
2021;REIMS;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 32303 ART.& MET.ART:COM.VIS.VIS.PLURI-M;21.0;21.0;19.0;2.0;0.0;0.0;0.0;19.0;0.0;2.0;8.0;4.0;5.0;2.0
2021;REIMS;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33003 ACC.SOINS-S.PERS. OPT.A DOMICILE;91.0;91.0;82.0;3.0;6.0;2.0;4.0;84.0;0.0;3.0;16.0;38.0;27.0;7.0
2021;REIMS;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33004 ACC.SOINS-S.PERS. OPT.EN STRUCTUR;244.0;243.0;223.0;10.0;10.0;7.0;3.0;230.0;0.0;17.0;57.0;92.0;64.0;13.0
2021;REIMS;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33603 ESTHETIQUE COSMETIQUE PARFUMERIE;60.0;59.0;57.0;2.0;0.0;0.0;0.0;57.0;0.0;3.0;11.0;26.0;17.0;2.0
2021;REIMS;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 34304 HYGIENE PROPRETE STERILISATION;10.0;10.0;6.0;1.0;3.0;2.0;1.0;8.0;0.0;0.0;0.0;3.0;5.0;2.0
2021;REIMS;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;ST2S;BAC ST2S SCIENCES & TECHNO. SANTE & SOCIAL;337.0;337.0;310.0;1.0;26.0;11.0;15.0;321.0;0.0;9.0;41.0;150.0;121.0;16.0
2021;REIMS;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;STAV;BAC STAV AGRONOMIE ALIM ENV TERRITOI;73.0;73.0;72.0;1.0;0.0;0.0;0.0;72.0;0.0;3.0;15.0;26.0;28.0;1.0
2021;REIMS;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;STD2A;BAC STD2A SCIENCES & TECHNO. DESIGN-ARTS APPLIQUES;77.0;77.0;77.0;0.0;0.0;0.0;0.0;77.0;1.0;6.0;19.0;33.0;18.0;0.0
2021;REIMS;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;STI2D;BAC STI2D SYSTÈME D'INFORMATION  ET NUMERIQUE;6.0;6.0;4.0;0.0;2.0;2.0;0.0;6.0;0.0;0.0;0.0;0.0;6.0;0.0
2021;REIMS;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21405 AMENAGEMENTS PAYSAGERS;4.0;4.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0
2021;REIMS;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22106 CUISINE;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2021;REIMS;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22704 TECHN. MAINT. SYST.ENERG.CLIMATI;17.0;17.0;14.0;1.0;2.0;2.0;0.0;16.0;0.0;0.0;8.0;5.0;3.0;1.0
2021;REIMS;GARCONS;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22303 FONDERIE;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2021;REIMS;GARCONS;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23405 TECHNICIEN MENUISIER AGENCEUR;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0
2021;REIMS;GARCONS;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25510 METIERS ELECT. ENVIRON. CONNECTES;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0
2021;REIMS;GARCONS;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31206 VENTE (PROSPECT.NEGO.SUIV.CLIENT;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0
2021;REIMS;GARCONS;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31107 CONDUCT. TRANSP.ROUT.MARCHANDISES;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2021;REIMS;GARCONS;INDIVIDUEL;BAC TECHNOLOGIQUE;STI2D;BAC STI2D ENERGIES  ET ENVIRONNEMENT;2.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2021;REIMS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21210 COND GEST ENTR CANIN ET FELIN;8.0;8.0;8.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;2.0;3.0;3.0;0.0
2021;REIMS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BACPRO 20002 ETUD.DEFINITION PRDTS INDUSTRIEL;13.0;13.0;13.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;2.0;6.0;5.0;0.0
2021;REIMS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22302 TRAITEMENTS DE SURFACE;4.0;4.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;2.0
2021;REIMS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25509 TECHNIC. FROID CONDITIONNEMT AIR;18.0;18.0;12.0;6.0;0.0;0.0;0.0;12.0;0.0;0.0;3.0;4.0;5.0;6.0
2021;REIMS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31108 TRANSPORT;7.0;7.0;5.0;1.0;1.0;0.0;1.0;5.0;0.0;0.0;2.0;0.0;3.0;2.0
2021;REIMS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33102 PROTHESE DENTAIRE;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0
2021;REIMS;GARCONS;SCOLAIRE;BAC TECHNOLOGIQUE;ST2S;BAC ST2S SCIENCES & TECHNO. SANTE & SOCIAL;58.0;58.0;49.0;1.0;8.0;3.0;5.0;52.0;0.0;2.0;3.0;13.0;34.0;6.0
2021;REIMS;GARCONS;SCOLAIRE;BAC TECHNOLOGIQUE;STI2D;BAC STI2D ARCHITECTURE ET CONSTRUCTION;105.0;105.0;92.0;0.0;13.0;4.0;9.0;96.0;0.0;4.0;13.0;36.0;43.0;9.0
2021;REIMS;GARCONS;SCOLAIRE;BAC TECHNOLOGIQUE;STI2D;BAC STI2D SYSTÈME D'INFORMATION  ET NUMERIQUE;160.0;160.0;141.0;3.0;16.0;6.0;10.0;147.0;0.0;3.0;19.0;63.0;62.0;13.0
2021;REIMS;GARCONS;SCOLAIRE;BAC TECHNOLOGIQUE;STL;BAC STL BIOCHIM.-BIOLOGIE-BIOTECHNOL.;20.0;20.0;17.0;0.0;3.0;2.0;1.0;19.0;0.0;0.0;4.0;6.0;9.0;1.0
2021;REIMS;GARCONS;SCOLAIRE;BAC TECHNOLOGIQUE;STMG;BAC STMG RESSOURCES HUMAINES ET COMMUNICATION;158.0;158.0;119.0;16.0;23.0;12.0;11.0;131.0;0.0;1.0;11.0;53.0;66.0;27.0
2021;RENNES;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21114 CONDUITE PRODUCTIONS HORTICOLES;5.0;5.0;4.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;3.0;1.0
2021;RENNES;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21210 COND GEST ENTR CANIN ET FELIN;11.0;11.0;9.0;2.0;0.0;0.0;0.0;9.0;0.0;1.0;1.0;0.0;7.0;2.0
2021;RENNES;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22106 CUISINE;14.0;14.0;13.0;1.0;0.0;0.0;0.0;13.0;0.0;1.0;5.0;4.0;3.0;1.0
2021;RENNES;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 30001 GESTION-ADMINISTRATION;5.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;2.0;2.0;0.0;0.0
2021;RENNES;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31209 POISSONIER ECAILLER TRAITEUR;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0
2021;RENNES;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33403 COMMERC. SERVICES EN RESTAURATION;16.0;16.0;14.0;1.0;1.0;0.0;1.0;14.0;0.0;0.0;3.0;4.0;7.0;2.0
2021;RENNES;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 34304 HYGIENE PROPRETE STERILISATION;15.0;15.0;11.0;2.0;2.0;0.0;2.0;11.0;0.0;4.0;3.0;2.0;2.0;4.0
2021;RENNES;FILLES;ENSEIGNEMENT A DISTANCE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31202 COMMERCE;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2021;RENNES;FILLES;ENSEIGNEMENT A DISTANCE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33004 ACC.SOINS-S.PERS. OPT.EN STRUCTUR;3.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
2021;RENNES;FILLES;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33004 ACC.SOINS-S.PERS. OPT.EN STRUCTUR;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2021;RENNES;FILLES;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21114 CONDUITE PRODUCTIONS HORTICOLES;10.0;7.0;7.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;1.0;6.0;0.0
2021;RENNES;FILLES;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33002 SERVICES DE PROXIMITE  VIE LOCAL;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2021;RENNES;FILLES;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33003 ACC.SOINS-S.PERS. OPT.A DOMICILE;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2021;RENNES;FILLES;INDIVIDUEL;BAC TECHNOLOGIQUE;STAV;BAC STAV AGRONOMIE ALIM ENV TERRITOI;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021;RENNES;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21114 CONDUITE PRODUCTIONS HORTICOLES;17.0;16.0;11.0;5.0;0.0;0.0;0.0;11.0;0.0;0.0;1.0;6.0;4.0;5.0
2021;RENNES;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21204 PROD-AQUACOLES;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2021;RENNES;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22403 ARTS.& MET.ART:MET.ENSEIGN SIGNA;6.0;6.0;6.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;3.0;3.0;0.0;0.0
2021;RENNES;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22503 PLASTIQUES ET COMPOSITES;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0
2021;RENNES;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23102 TRAVAUX PUBLICS;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2021;RENNES;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 24302 METIERS DU CUIR : MAROQUINERIE;9.0;9.0;7.0;2.0;0.0;0.0;0.0;7.0;0.0;1.0;3.0;2.0;1.0;2.0
2021;RENNES;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25007 MAINTENANCE EQUIPEMENTS INDUST.;9.0;9.0;7.0;1.0;1.0;0.0;1.0;7.0;0.0;1.0;1.0;3.0;2.0;2.0
2021;RENNES;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25214 MAINT.VEHIC.OPTA VOIT.PARTICUL.;11.0;11.0;10.0;1.0;0.0;0.0;0.0;10.0;0.0;1.0;1.0;5.0;3.0;1.0
2021;RENNES;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25215 MAINT.VEHIC.OPTB VEHIC.TRANS.ROUT;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2021;RENNES;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25514 SYST.NUM.OPT.B AUD.RES.EQUIP.DOM.;6.0;6.0;5.0;0.0;1.0;1.0;0.0;6.0;0.0;0.0;3.0;2.0;1.0;0.0
2021;RENNES;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31107 CONDUCT. TRANSP.ROUT.MARCHANDISES;10.0;10.0;8.0;2.0;0.0;0.0;0.0;8.0;0.0;0.0;3.0;3.0;2.0;2.0
2021;RENNES;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 32303 ART.& MET.ART:COM.VIS.VIS.PLURI-M;13.0;13.0;13.0;0.0;0.0;0.0;0.0;13.0;0.0;6.0;3.0;4.0;0.0;0.0
2021;RENNES;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;S2TMD;BAC S2TMD DANSE;4.0;4.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;2.0;1.0;0.0
2021;RENNES;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;ST2S;BAC ST2S SCIENCES & TECHNO. SANTE & SOCIAL;939.0;939.0;894.0;7.0;38.0;25.0;13.0;919.0;0.0;24.0;175.0;406.0;314.0;20.0
2021;RENNES;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;STD2A;BAC STD2A SCIENCES & TECHNO. DESIGN-ARTS APPLIQUES;103.0;103.0;102.0;1.0;0.0;0.0;0.0;102.0;1.0;16.0;51.0;29.0;5.0;1.0
2021;RENNES;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;STI2D;BAC STI2D ARCHITECTURE ET CONSTRUCTION;47.0;47.0;44.0;1.0;2.0;1.0;1.0;45.0;0.0;2.0;12.0;20.0;11.0;2.0
2021;RENNES;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;STMG;BAC STMG GESTION ET FINANCE;377.0;376.0;365.0;2.0;9.0;1.0;8.0;366.0;0.0;16.0;89.0;183.0;78.0;10.0
2021;RENNES;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21114 CONDUITE PRODUCTIONS HORTICOLES;3.0;3.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;2.0;0.0
2021;RENNES;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 22107 TEC CONS VTE ALIMENTATION P.ALIM;2.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0
2021;RENNES;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22106 CUISINE;40.0;40.0;35.0;2.0;3.0;2.0;1.0;37.0;0.0;0.0;3.0;17.0;17.0;3.0
2021;RENNES;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23102 TRAVAUX PUBLICS;23.0;23.0;20.0;3.0;0.0;0.0;0.0;20.0;0.0;1.0;6.0;5.0;8.0;3.0
2021;RENNES;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 24301 METIERS DU CUIR : CHAUSSURES;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2021;RENNES;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25221 MAINT.MATERIELS OPT.C ESP. VERTS;17.0;17.0;11.0;4.0;2.0;1.0;1.0;12.0;0.0;0.0;2.0;4.0;6.0;5.0
2021;RENNES;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25510 METIERS ELECT. ENVIRON. CONNECTES;61.0;59.0;51.0;7.0;1.0;1.0;0.0;52.0;0.0;7.0;15.0;19.0;11.0;7.0
2021;RENNES;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33403 COMMERC. SERVICES EN RESTAURATION;16.0;16.0;12.0;3.0;1.0;1.0;0.0;13.0;0.0;2.0;3.0;4.0;4.0;3.0
2021;RENNES;GARCONS;ENSEIGNEMENT A DISTANCE;BAC TECHNOLOGIQUE;STMG;BAC STMG GESTION ET FINANCE;2.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2021;RENNES;GARCONS;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21113 CGEVV;3.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2021;RENNES;GARCONS;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 30001 GESTION-ADMINISTRATION;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021;RENNES;GARCONS;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31206 VENTE (PROSPECT.NEGO.SUIV.CLIENT;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0
2021;RENNES;GARCONS;INDIVIDUEL;BAC TECHNOLOGIQUE;STD2A;BAC STD2A SCIENCES & TECHNO. DESIGN-ARTS APPLIQUES;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021;RENNES;GARCONS;INDIVIDUEL;BAC TECHNOLOGIQUE;STMG;BAC STMG GESTION ET FINANCE;8.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0
2021;RENNES;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21001 AGRO-EQUIPEMENT;117.0;117.0;104.0;13.0;0.0;0.0;0.0;104.0;0.0;1.0;5.0;37.0;61.0;13.0
2021;RENNES;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21211 COND GEST ENTR HIPPIQUE;6.0;6.0;5.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;2.0;3.0;1.0
2021;RENNES;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21406 TEC CONS VTE PROD DES JARDINS;12.0;12.0;11.0;1.0;0.0;0.0;0.0;11.0;0.0;0.0;1.0;7.0;3.0;1.0
2021;RENNES;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 22107 TEC CONS VTE ALIMENTATION P.ALIM;98.0;94.0;82.0;12.0;0.0;0.0;0.0;82.0;0.0;0.0;8.0;27.0;47.0;12.0
